playerId,displayName,teamAbbreviation,position,rosterSlotId,salary,status,DK_proj,Pts_proj,Reb_proj,Ast_proj,MSE_DK,MSE_Pts,MSE_Reb,MSE_Ast,costPerPoint,pointsRank,salaryRank,eligible
1138654,Romeo Langford,BOS,SF,460,3400,None,-1.52,-1.3200000000000003,0.86,1.49,165.05,102.97,18.26,2.67,-2236.84,775.0,622.0,False
1138654,Romeo Langford,BOS,SF,463,3400,None,-1.52,-1.3200000000000003,0.86,1.49,165.05,102.97,18.26,2.67,-2236.84,775.0,622.0,False
1138654,Romeo Langford,BOS,SF,465,3400,None,-1.52,-1.3200000000000003,0.86,1.49,165.05,102.97,18.26,2.67,-2236.84,775.0,622.0,False
237675,Paul Millsap,BKN,PF/C,462,3000,None,-2.56,-4.52,1.05,0.86,232.97,38.63,19.48,2.52,-1171.88,778.5,807.5,True
237675,Paul Millsap,BKN,PF/C,461,3000,None,-2.56,-4.52,1.05,0.86,232.97,38.63,19.48,2.52,-1171.88,778.5,807.5,True
237675,Paul Millsap,BKN,PF/C,465,3000,None,-2.56,-4.52,1.05,0.86,232.97,38.63,19.48,2.52,-1171.88,778.5,807.5,True
237675,Paul Millsap,BKN,PF/C,463,3000,None,-2.56,-4.52,1.05,0.86,232.97,38.63,19.48,2.52,-1171.88,778.5,807.5,True
599812,Bojan Bogdanovic,UTA,SF/PF,463,5400,None,-5.1,5.24,-5.1,-0.1,4733.06,1311.44,96.21,32.51,-1058.82,791.5,289.0,False
599812,Bojan Bogdanovic,UTA,SF/PF,461,5400,None,-5.1,5.24,-5.1,-0.1,4733.06,1311.44,96.21,32.51,-1058.82,791.5,289.0,False
599812,Bojan Bogdanovic,UTA,SF/PF,465,5400,None,-5.1,5.24,-5.1,-0.1,4733.06,1311.44,96.21,32.51,-1058.82,791.5,289.0,False
599812,Bojan Bogdanovic,UTA,SF/PF,460,5400,None,-5.1,5.24,-5.1,-0.1,4733.06,1311.44,96.21,32.51,-1058.82,791.5,289.0,False
679381,Georges Niang,PHI,SF/PF,461,4700,None,-4.49,-3.8100000000000005,-4.0,-2.29,727.75,96.92,48.82,33.72,-1046.77,787.5,383.5,False
679381,Georges Niang,PHI,SF/PF,460,4700,None,-4.49,-3.8100000000000005,-4.0,-2.29,727.75,96.92,48.82,33.72,-1046.77,787.5,383.5,False
679381,Georges Niang,PHI,SF/PF,463,4700,None,-4.49,-3.8100000000000005,-4.0,-2.29,727.75,96.92,48.82,33.72,-1046.77,787.5,383.5,False
679381,Georges Niang,PHI,SF/PF,465,4700,None,-4.49,-3.8100000000000005,-4.0,-2.29,727.75,96.92,48.82,33.72,-1046.77,787.5,383.5,False
830642,Jusuf Nurkic,POR,C,462,6200,None,-6.35,-0.7,-3.6099999999999994,4.06,5264.23,296.45,615.53,62.53,-976.38,796.5,228.5,False
830642,Jusuf Nurkic,POR,C,465,6200,None,-6.35,-0.7,-3.6099999999999994,4.06,5264.23,296.45,615.53,62.53,-976.38,796.5,228.5,False
957489,De'Aaron Fox,SAC,PG,458,7600,None,-8.280000000000001,12.41,17.25,-21.83,12720.44,1261.18,960.05,4045.09,-917.87,810.0,108.0,False
957489,De'Aaron Fox,SAC,PG,465,7600,None,-8.280000000000001,12.41,17.25,-21.83,12720.44,1261.18,960.05,4045.09,-917.87,810.0,108.0,False
957489,De'Aaron Fox,SAC,PG,464,7600,None,-8.280000000000001,12.41,17.25,-21.83,12720.44,1261.18,960.05,4045.09,-917.87,810.0,108.0,False
741892,Josh Hart,NOP,SF/PF,460,5900,None,-7.11,-32.67,-2.05,21.07,648633.8,2393470.17,24438.94,605072.54,-829.82,799.5,248.5,False
741892,Josh Hart,NOP,SF/PF,461,5900,None,-7.11,-32.67,-2.05,21.07,648633.8,2393470.17,24438.94,605072.54,-829.82,799.5,248.5,False
741892,Josh Hart,NOP,SF/PF,463,5900,None,-7.11,-32.67,-2.05,21.07,648633.8,2393470.17,24438.94,605072.54,-829.82,799.5,248.5,False
741892,Josh Hart,NOP,SF/PF,465,5900,None,-7.11,-32.67,-2.05,21.07,648633.8,2393470.17,24438.94,605072.54,-829.82,799.5,248.5,False
552806,Tristan Thompson,SAC,C,465,3200,None,-4.059999999999999,-3.58,0.3700000000000001,-1.11,165.7,18.76,23.76,1.8,-788.18,784.5,698.5,False
552806,Tristan Thompson,SAC,C,462,3200,None,-4.059999999999999,-3.58,0.3700000000000001,-1.11,165.7,18.76,23.76,1.8,-788.18,784.5,698.5,False
522878,CJ McCollum,POR,PG/SG,458,7600,None,-9.91,15.43,-9.01,-0.20000000000000018,13940.86,2339.12,1243.79,2404.77,-766.9,821.5,108.0,False
522878,CJ McCollum,POR,PG/SG,464,7600,None,-9.91,15.43,-9.01,-0.20000000000000018,13940.86,2339.12,1243.79,2404.77,-766.9,821.5,108.0,False
522878,CJ McCollum,POR,PG/SG,459,7600,None,-9.91,15.43,-9.01,-0.20000000000000018,13940.86,2339.12,1243.79,2404.77,-766.9,821.5,108.0,False
522878,CJ McCollum,POR,PG/SG,465,7600,None,-9.91,15.43,-9.01,-0.20000000000000018,13940.86,2339.12,1243.79,2404.77,-766.9,821.5,108.0,False
830647,Clint Capela,ATL,C,465,7400,None,-10.29,8.74,-1.1300000000000008,1.21,1071.14,66.11,169.03,2.42,-719.14,824.5,136.5,False
830647,Clint Capela,ATL,C,462,7400,None,-10.29,8.74,-1.1300000000000008,1.21,1071.14,66.11,169.03,2.42,-719.14,824.5,136.5,False
502808,Derrick Favors,OKC,C,465,3600,None,-5.92,8.61,-5.49,0.15,327.37,32.89,47.05,1.85,-608.11,794.5,565.5,False
502808,Derrick Favors,OKC,C,462,3600,None,-5.92,8.61,-5.49,0.15,327.37,32.89,47.05,1.85,-608.11,794.5,565.5,False
525052,Robert Covington,POR,PF/C,465,4300,None,-9.450000000000003,-17.1,5.99,-6.3100000000000005,8021416.98,7612596.74,51447.46,190614.78,-455.03,817.5,440.0,False
525052,Robert Covington,POR,PF/C,461,4300,None,-9.450000000000003,-17.1,5.99,-6.3100000000000005,8021416.98,7612596.74,51447.46,190614.78,-455.03,817.5,440.0,False
525052,Robert Covington,POR,PF/C,462,4300,None,-9.450000000000003,-17.1,5.99,-6.3100000000000005,8021416.98,7612596.74,51447.46,190614.78,-455.03,817.5,440.0,False
525052,Robert Covington,POR,PF/C,463,4300,None,-9.450000000000003,-17.1,5.99,-6.3100000000000005,8021416.98,7612596.74,51447.46,190614.78,-455.03,817.5,440.0,False
601511,Juan Toscano-Anderson,GSW,PF/C,461,3300,None,-8.16,-7.38,-0.55,6.11,503.27,1020.58,27.79,94.28,-404.41,806.5,660.5,False
601511,Juan Toscano-Anderson,GSW,PF/C,462,3300,None,-8.16,-7.38,-0.55,6.11,503.27,1020.58,27.79,94.28,-404.41,806.5,660.5,False
601511,Juan Toscano-Anderson,GSW,PF/C,463,3300,None,-8.16,-7.38,-0.55,6.11,503.27,1020.58,27.79,94.28,-404.41,806.5,660.5,False
601511,Juan Toscano-Anderson,GSW,PF/C,465,3300,None,-8.16,-7.38,-0.55,6.11,503.27,1020.58,27.79,94.28,-404.41,806.5,660.5,False
503689,Ricky Rubio,CLE,PG,465,6800,None,-17.29,18.2,17.96,-29.68,40327.69,17611.03,786.36,6272.19,-393.29,845.0,181.5,False
503689,Ricky Rubio,CLE,PG,464,6800,None,-17.29,18.2,17.96,-29.68,40327.69,17611.03,786.36,6272.19,-393.29,845.0,181.5,False
503689,Ricky Rubio,CLE,PG,458,6800,None,-17.29,18.2,17.96,-29.68,40327.69,17611.03,786.36,6272.19,-393.29,845.0,181.5,False
699093,Bryn Forbes,SAS,SG,464,3000,None,-7.79,11.02,-2.29,0.08,242.03,56.36,13.19,1.53,-385.11,803.0,807.5,True
699093,Bryn Forbes,SAS,SG,465,3000,None,-7.79,11.02,-2.29,0.08,242.03,56.36,13.19,1.53,-385.11,803.0,807.5,True
699093,Bryn Forbes,SAS,SG,459,3000,None,-7.79,11.02,-2.29,0.08,242.03,56.36,13.19,1.53,-385.11,803.0,807.5,True
883573,Drew Eubanks,SAS,C,465,3900,None,-10.670000000000002,-9.4,-5.82,3.73,7046.66,2938.83,814.33,32.77,-365.51,826.5,510.5,False
883573,Drew Eubanks,SAS,C,462,3900,None,-10.670000000000002,-9.4,-5.82,3.73,7046.66,2938.83,814.33,32.77,-365.51,826.5,510.5,False
610597,Abdel Nader,PHX,SF/PF,465,3000,Q,-8.31,-1.1,0.3899999999999999,-1.07,25.71,17.21,3.29,0.25,-361.01,813.5,807.5,True
610597,Abdel Nader,PHX,SF/PF,463,3000,Q,-8.31,-1.1,0.3899999999999999,-1.07,25.71,17.21,3.29,0.25,-361.01,813.5,807.5,True
610597,Abdel Nader,PHX,SF/PF,461,3000,Q,-8.31,-1.1,0.3899999999999999,-1.07,25.71,17.21,3.29,0.25,-361.01,813.5,807.5,True
610597,Abdel Nader,PHX,SF/PF,460,3000,Q,-8.31,-1.1,0.3899999999999999,-1.07,25.71,17.21,3.29,0.25,-361.01,813.5,807.5,True
892914,Brandon Clarke,MEM,PF/C,465,3500,None,-12.47,0.7300000000000004,-6.39,-1.7999999999999998,923.4,827.8,78.64,9.37,-280.67,832.5,590.0,False
892914,Brandon Clarke,MEM,PF/C,463,3500,None,-12.47,0.7300000000000004,-6.39,-1.7999999999999998,923.4,827.8,78.64,9.37,-280.67,832.5,590.0,False
892914,Brandon Clarke,MEM,PF/C,462,3500,None,-12.47,0.7300000000000004,-6.39,-1.7999999999999998,923.4,827.8,78.64,9.37,-280.67,832.5,590.0,False
892914,Brandon Clarke,MEM,PF/C,461,3500,None,-12.47,0.7300000000000004,-6.39,-1.7999999999999998,923.4,827.8,78.64,9.37,-280.67,832.5,590.0,False
1134570,Trey Murphy III,NOP,SF,463,3000,None,-10.74,0.55,1.43,1.75,152.61,25.07,30.22,1.83,-279.33,829.0,807.5,True
1134570,Trey Murphy III,NOP,SF,460,3000,None,-10.74,0.55,1.43,1.75,152.61,25.07,30.22,1.83,-279.33,829.0,807.5,True
1134570,Trey Murphy III,NOP,SF,465,3000,None,-10.74,0.55,1.43,1.75,152.61,25.07,30.22,1.83,-279.33,829.0,807.5,True
1178131,Franz Wagner,ORL,SF/PF,460,3900,None,-14.82,-18.45,6.1,1.83,441.75,451.14,104.76,19.72,-263.16,841.5,510.5,False
1178131,Franz Wagner,ORL,SF/PF,465,3900,None,-14.82,-18.45,6.1,1.83,441.75,451.14,104.76,19.72,-263.16,841.5,510.5,False
1178131,Franz Wagner,ORL,SF/PF,461,3900,None,-14.82,-18.45,6.1,1.83,441.75,451.14,104.76,19.72,-263.16,841.5,510.5,False
1178131,Franz Wagner,ORL,SF/PF,463,3900,None,-14.82,-18.45,6.1,1.83,441.75,451.14,104.76,19.72,-263.16,841.5,510.5,False
1138653,Saddiq Bey,DET,SF/PF,460,6300,None,-27.240000000000002,-9.16,-0.67,-1.74,86033.89,21109.24,1142.82,639.24,-231.28,858.5,219.5,False
1138653,Saddiq Bey,DET,SF/PF,461,6300,None,-27.240000000000002,-9.16,-0.67,-1.74,86033.89,21109.24,1142.82,639.24,-231.28,858.5,219.5,False
1138653,Saddiq Bey,DET,SF/PF,463,6300,None,-27.240000000000002,-9.16,-0.67,-1.74,86033.89,21109.24,1142.82,639.24,-231.28,858.5,219.5,False
1138653,Saddiq Bey,DET,SF/PF,465,6300,None,-27.240000000000002,-9.16,-0.67,-1.74,86033.89,21109.24,1142.82,639.24,-231.28,858.5,219.5,False
609081,Damion Lee,GSW,SG/SF,459,3000,None,-13.489999999999998,-10.56,-1.56,5.17,904.75,194.26,40.66,20.65,-222.39,837.0,807.5,True
609081,Damion Lee,GSW,SG/SF,463,3000,None,-13.489999999999998,-10.56,-1.56,5.17,904.75,194.26,40.66,20.65,-222.39,837.0,807.5,True
609081,Damion Lee,GSW,SG/SF,465,3000,None,-13.489999999999998,-10.56,-1.56,5.17,904.75,194.26,40.66,20.65,-222.39,837.0,807.5,True
609081,Damion Lee,GSW,SG/SF,464,3000,None,-13.489999999999998,-10.56,-1.56,5.17,904.75,194.26,40.66,20.65,-222.39,837.0,807.5,True
609081,Damion Lee,GSW,SG/SF,460,3000,None,-13.489999999999998,-10.56,-1.56,5.17,904.75,194.26,40.66,20.65,-222.39,837.0,807.5,True
679478,Steven Adams,MEM,C,465,4400,None,-19.9,-7.380000000000001,-12.73,-2.25,16525.1,618.92,2155.55,107.69,-221.11,847.5,424.5,False
679478,Steven Adams,MEM,C,462,4400,None,-19.9,-7.380000000000001,-12.73,-2.25,16525.1,618.92,2155.55,107.69,-221.11,847.5,424.5,False
830648,Bogdan Bogdanovic,ATL,PG/SG,459,4700,None,-22.63,1.7799999999999994,0.29000000000000004,-10.08,4313.35,442.09,97.88,307.43,-207.69,850.5,383.5,False
830648,Bogdan Bogdanovic,ATL,PG/SG,458,4700,None,-22.63,1.7799999999999994,0.29000000000000004,-10.08,4313.35,442.09,97.88,307.43,-207.69,850.5,383.5,False
830648,Bogdan Bogdanovic,ATL,PG/SG,464,4700,None,-22.63,1.7799999999999994,0.29000000000000004,-10.08,4313.35,442.09,97.88,307.43,-207.69,850.5,383.5,False
830648,Bogdan Bogdanovic,ATL,PG/SG,465,4700,None,-22.63,1.7799999999999994,0.29000000000000004,-10.08,4313.35,442.09,97.88,307.43,-207.69,850.5,383.5,False
603096,Anthony Davis,LAL,PF/C,461,11000,None,-54.5,-39.14,-2.630000000000001,1.31,3002631.66,583986.26,56471.13,1579.44,-201.83,864.5,16.5,False
603096,Anthony Davis,LAL,PF/C,465,11000,None,-54.5,-39.14,-2.630000000000001,1.31,3002631.66,583986.26,56471.13,1579.44,-201.83,864.5,16.5,False
603096,Anthony Davis,LAL,PF/C,463,11000,None,-54.5,-39.14,-2.630000000000001,1.31,3002631.66,583986.26,56471.13,1579.44,-201.83,864.5,16.5,False
603096,Anthony Davis,LAL,PF/C,462,11000,None,-54.5,-39.14,-2.630000000000001,1.31,3002631.66,583986.26,56471.13,1579.44,-201.83,864.5,16.5,False
846499,Kevon Looney,GSW,C,465,4100,None,-29.66,-11.57,-12.79,5.6899999999999995,3825.34,762.12,873.41,8.36,-138.23,861.5,468.5,False
846499,Kevon Looney,GSW,C,462,4100,None,-29.66,-11.57,-12.79,5.6899999999999995,3825.34,762.12,873.41,8.36,-138.23,861.5,468.5,False
1177013,Jaden McDaniels,MIN,SF/PF,465,3300,None,-26.479999999999997,-13.02,-9.49,-1.96,11689.24,2243.58,530.25,31.71,-124.62,854.5,660.5,False
1177013,Jaden McDaniels,MIN,SF/PF,461,3300,None,-26.479999999999997,-13.02,-9.49,-1.96,11689.24,2243.58,530.25,31.71,-124.62,854.5,660.5,False
1177013,Jaden McDaniels,MIN,SF/PF,460,3300,None,-26.479999999999997,-13.02,-9.49,-1.96,11689.24,2243.58,530.25,31.71,-124.62,854.5,660.5,False
1177013,Jaden McDaniels,MIN,SF/PF,463,3300,None,-26.479999999999997,-13.02,-9.49,-1.96,11689.24,2243.58,530.25,31.71,-124.62,854.5,660.5,False
601514,Pat Connaughton,MIL,SG/SF,459,4800,None,-115.71000000000001,-31.689999999999998,-49.67,-22.53,19327334304.17,1673371534.33,2079116872.83,451633342.51,-41.48,869.0,361.5,False
601514,Pat Connaughton,MIL,SG/SF,460,4800,None,-115.71000000000001,-31.689999999999998,-49.67,-22.53,19327334304.17,1673371534.33,2079116872.83,451633342.51,-41.48,869.0,361.5,False
601514,Pat Connaughton,MIL,SG/SF,464,4800,None,-115.71000000000001,-31.689999999999998,-49.67,-22.53,19327334304.17,1673371534.33,2079116872.83,451633342.51,-41.48,869.0,361.5,False
601514,Pat Connaughton,MIL,SG/SF,463,4800,None,-115.71000000000001,-31.689999999999998,-49.67,-22.53,19327334304.17,1673371534.33,2079116872.83,451633342.51,-41.48,869.0,361.5,False
601514,Pat Connaughton,MIL,SG/SF,465,4800,None,-115.71000000000001,-31.689999999999998,-49.67,-22.53,19327334304.17,1673371534.33,2079116872.83,451633342.51,-41.48,869.0,361.5,False
843271,Kelly Oubre Jr.,CHA,SG/SF,459,4300,None,126.56,63.02,5.4399999999999995,3.36,27787697.75,5328788.32,24746.05,18282.28,33.98,3.0,440.0,False
843271,Kelly Oubre Jr.,CHA,SG/SF,465,4300,None,126.56,63.02,5.4399999999999995,3.36,27787697.75,5328788.32,24746.05,18282.28,33.98,3.0,440.0,False
843271,Kelly Oubre Jr.,CHA,SG/SF,463,4300,None,126.56,63.02,5.4399999999999995,3.36,27787697.75,5328788.32,24746.05,18282.28,33.98,3.0,440.0,False
843271,Kelly Oubre Jr.,CHA,SG/SF,464,4300,None,126.56,63.02,5.4399999999999995,3.36,27787697.75,5328788.32,24746.05,18282.28,33.98,3.0,440.0,False
843271,Kelly Oubre Jr.,CHA,SG/SF,460,4300,None,126.56,63.02,5.4399999999999995,3.36,27787697.75,5328788.32,24746.05,18282.28,33.98,3.0,440.0,False
513607,Avery Bradley,LAL,SG,465,3200,None,62.95,31.32,9.3,0.19,2391.28,429.54,85.44,43.4,50.83,48.0,698.5,False
513607,Avery Bradley,LAL,SG,464,3200,None,62.95,31.32,9.3,0.19,2391.28,429.54,85.44,43.4,50.83,48.0,698.5,False
513607,Avery Bradley,LAL,SG,459,3200,None,62.95,31.32,9.3,0.19,2391.28,429.54,85.44,43.4,50.83,48.0,698.5,False
893100,Landry Shamet,PHX,SG/SF,459,3300,None,59.4,36.09,1.66,10.86,1114.88,728.29,14.24,40.26,55.56,59.0,660.5,False
893100,Landry Shamet,PHX,SG/SF,460,3300,None,59.4,36.09,1.66,10.86,1114.88,728.29,14.24,40.26,55.56,59.0,660.5,False
893100,Landry Shamet,PHX,SG/SF,465,3300,None,59.4,36.09,1.66,10.86,1114.88,728.29,14.24,40.26,55.56,59.0,660.5,False
893100,Landry Shamet,PHX,SG/SF,463,3300,None,59.4,36.09,1.66,10.86,1114.88,728.29,14.24,40.26,55.56,59.0,660.5,False
893100,Landry Shamet,PHX,SG/SF,464,3300,None,59.4,36.09,1.66,10.86,1114.88,728.29,14.24,40.26,55.56,59.0,660.5,False
263903,Garrett Temple,NOP,SG,465,3000,None,49.85,20.5,8.9,3.11,308.6,65.45,12.62,5.12,60.18,87.0,807.5,False
263903,Garrett Temple,NOP,SG,464,3000,None,49.85,20.5,8.9,3.11,308.6,65.45,12.62,5.12,60.18,87.0,807.5,False
263903,Garrett Temple,NOP,SG,459,3000,None,49.85,20.5,8.9,3.11,308.6,65.45,12.62,5.12,60.18,87.0,807.5,False
329670,Wayne Ellington,LAL,SG/SF,459,3000,None,47.78,23.13,1.64,4.43,17196.51,5166.93,1.78,216.65,62.79,100.0,807.5,False
329670,Wayne Ellington,LAL,SG/SF,465,3000,None,47.78,23.13,1.64,4.43,17196.51,5166.93,1.78,216.65,62.79,100.0,807.5,False
329670,Wayne Ellington,LAL,SG/SF,460,3000,None,47.78,23.13,1.64,4.43,17196.51,5166.93,1.78,216.65,62.79,100.0,807.5,False
329670,Wayne Ellington,LAL,SG/SF,464,3000,None,47.78,23.13,1.64,4.43,17196.51,5166.93,1.78,216.65,62.79,100.0,807.5,False
329670,Wayne Ellington,LAL,SG/SF,463,3000,None,47.78,23.13,1.64,4.43,17196.51,5166.93,1.78,216.65,62.79,100.0,807.5,False
844040,Jae'Sean Tate,HOU,SF/PF,461,4900,None,77.75,43.42,10.97,4.06,8047.51,2524.95,209.37,37.64,63.02,12.5,343.0,False
844040,Jae'Sean Tate,HOU,SF/PF,463,4900,None,77.75,43.42,10.97,4.06,8047.51,2524.95,209.37,37.64,63.02,12.5,343.0,False
844040,Jae'Sean Tate,HOU,SF/PF,465,4900,None,77.75,43.42,10.97,4.06,8047.51,2524.95,209.37,37.64,63.02,12.5,343.0,False
844040,Jae'Sean Tate,HOU,SF/PF,460,4900,None,77.75,43.42,10.97,4.06,8047.51,2524.95,209.37,37.64,63.02,12.5,343.0,False
879492,Shake Milton,PHI,PG/SG,464,4800,None,74.15,27.35,11.61,10.79,991.21,121.85,71.07,44.22,64.73,18.5,361.5,False
879492,Shake Milton,PHI,PG/SG,459,4800,None,74.15,27.35,11.61,10.79,991.21,121.85,71.07,44.22,64.73,18.5,361.5,False
879492,Shake Milton,PHI,PG/SG,458,4800,None,74.15,27.35,11.61,10.79,991.21,121.85,71.07,44.22,64.73,18.5,361.5,False
879492,Shake Milton,PHI,PG/SG,465,4800,None,74.15,27.35,11.61,10.79,991.21,121.85,71.07,44.22,64.73,18.5,361.5,False
936502,Max Strus,MIA,SG/SF,464,3100,None,47.22,25.01,12.22,3.63,2259.99,489.0,109.8,19.37,65.65,116.0,728.5,False
936502,Max Strus,MIA,SG/SF,465,3100,None,47.22,25.01,12.22,3.63,2259.99,489.0,109.8,19.37,65.65,116.0,728.5,False
936502,Max Strus,MIA,SG/SF,463,3100,None,47.22,25.01,12.22,3.63,2259.99,489.0,109.8,19.37,65.65,116.0,728.5,False
936502,Max Strus,MIA,SG/SF,460,3100,None,47.22,25.01,12.22,3.63,2259.99,489.0,109.8,19.37,65.65,116.0,728.5,False
936502,Max Strus,MIA,SG/SF,459,3100,None,47.22,25.01,12.22,3.63,2259.99,489.0,109.8,19.37,65.65,116.0,728.5,False
1061638,Herbert Jones,NOP,PF,465,3100,None,47.14,14.02,4.62,8.73,1001.47,90.52,24.24,30.37,65.76,120.0,728.5,False
1061638,Herbert Jones,NOP,PF,463,3100,None,47.14,14.02,4.62,8.73,1001.47,90.52,24.24,30.37,65.76,120.0,728.5,False
1061638,Herbert Jones,NOP,PF,461,3100,None,47.14,14.02,4.62,8.73,1001.47,90.52,24.24,30.37,65.76,120.0,728.5,False
953063,Jalen McDaniels,CHA,PF,465,3000,None,43.77,15.14,5.98,0.65,757.82,488.25,24.6,2.82,68.54,151.0,807.5,False
953063,Jalen McDaniels,CHA,PF,463,3000,None,43.77,15.14,5.98,0.65,757.82,488.25,24.6,2.82,68.54,151.0,807.5,False
953063,Jalen McDaniels,CHA,PF,461,3000,None,43.77,15.14,5.98,0.65,757.82,488.25,24.6,2.82,68.54,151.0,807.5,False
884169,Matisse Thybulle,PHI,SF/PF,461,3600,None,50.62,22.97,4.04,5.32,419.95,179.59,7.22,6.32,71.12,83.5,565.5,False
884169,Matisse Thybulle,PHI,SF/PF,460,3600,None,50.62,22.97,4.04,5.32,419.95,179.59,7.22,6.32,71.12,83.5,565.5,False
884169,Matisse Thybulle,PHI,SF/PF,465,3600,None,50.62,22.97,4.04,5.32,419.95,179.59,7.22,6.32,71.12,83.5,565.5,False
884169,Matisse Thybulle,PHI,SF/PF,463,3600,None,50.62,22.97,4.04,5.32,419.95,179.59,7.22,6.32,71.12,83.5,565.5,False
854591,Duncan Robinson,MIA,SG/SF,463,5000,None,68.53999999999999,28.5,15.29,2.81,51334.15,20792.9,19164.92,27.09,72.95,34.0,329.0,False
854591,Duncan Robinson,MIA,SG/SF,465,5000,None,68.53999999999999,28.5,15.29,2.81,51334.15,20792.9,19164.92,27.09,72.95,34.0,329.0,False
854591,Duncan Robinson,MIA,SG/SF,459,5000,None,68.53999999999999,28.5,15.29,2.81,51334.15,20792.9,19164.92,27.09,72.95,34.0,329.0,False
854591,Duncan Robinson,MIA,SG/SF,460,5000,None,68.53999999999999,28.5,15.29,2.81,51334.15,20792.9,19164.92,27.09,72.95,34.0,329.0,False
854591,Duncan Robinson,MIA,SG/SF,464,5000,None,68.53999999999999,28.5,15.29,2.81,51334.15,20792.9,19164.92,27.09,72.95,34.0,329.0,False
1061659,Davion Mitchell,SAC,PG,458,3500,None,47.79,30.94,7.79,0.03,854.62,345.9,18.54,15.63,73.24,96.0,590.0,False
1061659,Davion Mitchell,SAC,PG,464,3500,None,47.79,30.94,7.79,0.03,854.62,345.9,18.54,15.63,73.24,96.0,590.0,False
